+2.260000000006240e1 +5.467943373713617e-1 +4.528723084290390e-1 +9.996666458004008e-1
+2.270000000006288e1 +5.495421157834202e-1 +4.501968566604750e-1 +9.997389724438952e-1
+2.280000000006336e1 +5.488239417169147e-1 +4.513256270207525e-1 +1.000149568737667e0
+2.290000000006384e1 +5.413043850627988e-1 +4.582381295742837e-1 +9.995425146370824e-1
+2.300000000006431e1 +5.343012227250873e-1 +4.651391286598428e-1 +9.994403513849301e-1
+2.310000000006479e1 +5.285012047322994e-1 +4.709275648203115e-1 +9.994287695526110e-1
+2.320000000006527e1 +5.243409650819577e-1 +4.751180948223490e-1 +9.994590599043067e-1
+2.330000000006575e1 +5.223703810792286e-1 +4.771520493917314e-1 +9.995224304709600e-1
+2.340000000006622e1 +5.253489552335359e-1 +4.737492536655049e-1 +9.990982088990408e-1
+2.350000000006670e1 +5.389387480980987e-1 +4.601362214871407e-1 +9.990749695852394e-1
+2.360000000006718e1 +5.552131533462146e-1 +4.438112345303444e-1 +9.990243878765590e-1
+2.370000000006766e1 +5.724745336171844e-1 +4.265413062840471e-1 +9.990158399012314e-1
+2.380000000006813e1 +5.904963225986357e-1 +4.085409198098880e-1 +9.990372424085238e-1
+2.390000000006861e1 +6.093230631279725e-1 +3.897461761364404e-1 +9.990692392644129e-1
+2.400000000006909e1 +6.290928614372208e-1 +3.699668191503659e-1 +9.990596805875867e-1
+2.410000000006957e1 +6.498484413313845e-1 +3.491368678075016e-1 +9.989853091388862e-1
+2.420000000007004e1 +6.712054475005786e-1 +3.275480028097545e-1 +9.987534503103331e-1
+2.430000000007052e1 +6.906361860704755e-1 +3.069048977220916e-1 +9.975410837925671e-1
+2.440000000007100e1 +7.019941463107368e-1 +2.957835007709294e-1 +9.977776470816662e-1
+2.450000000007148e1 +7.086290926887489e-1 +2.887276931586165e-1 +9.973567858473653e-1
+2.460000000007195e1 +7.165777622112605e-1 +2.817183765677164e-1 +9.982961387789768e-1
+2.470000000007243e1 +7.235552597319304e-1 +2.750659372761867e-1 +9.986211970081171e-1
+2.480000000007291e1 +7.284152892632356e-1 +2.700346508920268e-1 +9.984499401552624e-1
+2.490000000007339e1 +7.332388874408040e-1 +2.652599595857275e-1 +9.984988470265315e-1
+2.500000000007386e1 +7.383384482926530e-1 +2.599173105844744e-1 +9.982557588771275e-1
+2.510000000007434e1 +7.442990984967475e-1 +2.536235108347874e-1 +9.979226093315349e-1
+2.520000000007482e1 +7.517254444442165e-1 +2.468733377584112e-1 +9.985987822026277e-1
+2.530000000007530e1 +7.572712607380940e-1 +2.412058908741245e-1 +9.984771516122186e-1
+2.540000000007577e1 +7.609051398513690e-1 +2.372703670545940e-1 +9.981755069059630e-1
+2.550000000007625e1 +7.610321660907868e-1 +2.372973032841805e-1 +9.983294693749674e-1
+2.560000000007673e1 +7.614727004932190e-1 +2.372925641478353e-1 +9.987652646410543e-1
+2.570000000007721e1 +7.626699946690764e-1 +2.360539219821042e-1 +9.987239166511805e-1
+2.580000000007768e1 +7.644039989833504e-1 +2.344568369244569e-1 +9.988608359078074e-1
+2.590000000007816e1 +7.641158532461332e-1 +2.349906023561346e-1 +9.991064556022677e-1
+2.600000000007864e1 +7.564734227370425e-1 +2.441598223361170e-1 +1.000633245073159e0
+2.610000000007912e1 +7.392233296411733e-1 +2.594788795807716e-1 +9.987022092219449e-1
+2.620000000007959e1 +7.222918657028083e-1 +2.754490387707083e-1 +9.977409044735166e-1
+2.630000000008007e1 +7.056699609852585e-1 +2.918715701486634e-1 +9.975415311339220e-1
+2.640000000008055e1 +6.898794505919362e-1 +3.075519490202854e-1 +9.974313996122216e-1
+2.650000000008103e1 +6.785005276431204e-1 +3.192648176509637e-1 +9.977653452940841e-1
+2.660000000008150e1 +6.713663018919938e-1 +3.266544354548628e-1 +9.980207373468566e-1
+2.670000000008198e1 +6.655028188994312e-1 +3.326289025972244e-1 +9.981317214966556e-1
+2.680000000008246e1 +6.603507810407929e-1 +3.376772910096213e-1 +9.980280720504142e-1
+2.690000000008294e1 +6.566940329651827e-1 +3.412882059091926e-1 +9.979822388743753e-1
+2.700000000008341e1 +6.571771025953886e-1 +3.412511968612529e-1 +9.984282994566416e-1
+2.710000000008389e1 +6.574376747230828e-1 +3.408521229759973e-1 +9.982897976990801e-1
+2.720000000008437e1 +6.579646823435987e-1 +3.402811065853271e-1 +9.982457889289258e-1
+2.730000000008485e1 +6.588191377716920e-1 +3.394478262272323e-1 +9.982669639989243e-1
